@RELATION RapidMinerData

@ATTRIBUTE 'alexa_has_adult_content' {0,1}
@ATTRIBUTE 'alexa_lang' {0,1,2,3,4,5}
@ATTRIBUTE 'alexa_links_in' real
@ATTRIBUTE 'alexa_load_time' real
@ATTRIBUTE 'alexa_rank' real
@ATTRIBUTE 'alexa_rank_dk' real
@ATTRIBUTE 'cms' {0,1,2,3,4,5,6,7,8,9,10,11}
@ATTRIBUTE 'external_links_count' real
@ATTRIBUTE 'facebook_share' {0,1}
@ATTRIBUTE 'has_analytics' {0,1}
@ATTRIBUTE 'has_content_business' {0,1}
@ATTRIBUTE 'has_content_film' {0,1}
@ATTRIBUTE 'has_content_food' {0,1}
@ATTRIBUTE 'has_content_games' {0,1}
@ATTRIBUTE 'has_content_health' {0,1}
@ATTRIBUTE 'has_content_music' {0,1}
@ATTRIBUTE 'has_content_news' {0,1}
@ATTRIBUTE 'has_content_shop' {0,1}
@ATTRIBUTE 'has_content_sport' {0,1}
@ATTRIBUTE 'has_content_technology' {0,1}
@ATTRIBUTE 'has_content_transport' {0,1}
@ATTRIBUTE 'has_content_xxx' {0,1}
@ATTRIBUTE 'has_description' {0,1}
@ATTRIBUTE 'has_js_angular' {0,1}
@ATTRIBUTE 'has_js_backbone' {0,1}
@ATTRIBUTE 'has_js_dojo' {0,1}
@ATTRIBUTE 'has_js_ember' {0,1}
@ATTRIBUTE 'has_js_handlebars' {0,1}
@ATTRIBUTE 'has_js_jquery' {0,1}
@ATTRIBUTE 'has_js_knockout' {0,1}
@ATTRIBUTE 'has_js_modernizr' {0,1}
@ATTRIBUTE 'has_js_mootools' {0,1}
@ATTRIBUTE 'has_js_prototype' {0,1}
@ATTRIBUTE 'has_js_underscore' {0,1}
@ATTRIBUTE 'has_keywords' {0,1}
@ATTRIBUTE 'html5' {0,1}
@ATTRIBUTE 'html5_tags' real
@ATTRIBUTE 'img_count' real
@ATTRIBUTE 'internal_links_count' real
@ATTRIBUTE 'page_rank' real
@ATTRIBUTE 'server' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22}
@ATTRIBUTE 'title_tag' {0,1}
@ATTRIBUTE 'twitter_share' {0,1}
@ATTRIBUTE 'xhtml' {0,1}

@DATA
0,?,264,1750,149088,891,11,54,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71,172,4,1,1,0,0
0,?,1000,3632,77925,310,11,438,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,65,7,3,1,0,0
0,?,216,484,247381,1047,3,235,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,0,5,1,1,0,0
0,?,138,1080,51610,197,11,520,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,110,4,1,1,0,0
0,1,1390,888,77759,?,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0
0,?,56,780,114579,496,11,234,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18,7,4,3,1,0,0
0,0,26,296,160639,1747,11,31,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,65,0,3,1,0,0
0,?,915,1471,302031,1008,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,22,0,0,0
0,1,66,865,156948,374,11,55,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12,30,3,6,1,1,0,0
0,0,89,?,762979,4965,6,46,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,66,3,3,1,0,0
0,?,39,?,510045,2848,11,49,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0
0,0,47,?,925035,3482,11,8,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64,210,4,3,1,0,0
0,0,213,5153,732303,4318,2,170,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,37,6,1,1,0,0
0,?,21,358,518036,1928,3,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,19,0,2,3,1,0,0
0,0,39,?,1237376,5758,6,4,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,5,3,1,0,0
0,1,117,19657,360896,2198,11,153,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,39,15,5,1,1,0,0
0,?,389,1722,66078,212,11,49,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,6,22,1,0,0
0,?,55,641,507245,2337,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0
0,?,120,1875,351823,808,3,33,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,22,1,0,0
0,0,79,460,491375,4923,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0
0,?,264,382,328272,1372,11,25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,8,5,1,1,0,0
0,0,81,?,467668,2456,11,35,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,74,3,3,1,0,0
0,0,1443,533,260169,?,11,289,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,30,5,3,1,0,0
0,0,86,1206,137574,773,11,727,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56,0,3,1,1,0,0
0,?,974,906,368940,3127,5,46,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,19,16,6,6,1,1,0,0
0,0,87,1198,423664,2937,11,44,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,213,6,3,1,0,0
0,0,60,2157,292339,1203,11,516,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,3,3,1,0,0
0,?,45,1153,390765,1266,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12,51,4,3,1,0,0
0,0,73,882,240499,474,11,30,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,4,3,1,0,0
0,1,36,2997,95837,215,11,19,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,1,3,1,1,0,0
0,?,25,?,750343,4274,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0
0,0,10,1717,876971,3592,6,11,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,63,?,3,1,0,0
0,0,234,?,307590,1445,11,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,46,6,0,1,0,0
0,0,162,?,635620,3183,6,14,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,139,4,22,1,0,0
0,?,48,884,1259062,4506,11,72,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,25,4,4,9,1,0,0
0,1,34,228,258083,859,11,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,2,3,1,0,0
0,0,16,?,182126,768,6,7,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,28,44,0,3,1,0,0
0,0,66,?,428987,1379,6,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,24,3,3,1,0,0
0,0,24,1604,802745,3519,3,41,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,56,4,2,3,1,0,0
0,0,10,?,1160442,?,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
0,?,59,1605,487427,4972,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0
0,0,729,1170,847599,2985,11,34,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,4,2,0,1,0,0
0,?,480,1766,29997,88,11,22,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,98,509,4,3,1,0,0
0,0,112,1358,267604,1751,9,162,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,22,5,3,1,0,0
0,?,68,706,302738,2995,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0
0,0,24,1164,714153,1814,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0
0,0,257,2678,91683,?,11,134,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4,0,3,1,0,0
0,?,1671,2872,271447,1430,11,366,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,102,105,8,7,3,1,0,0
0,0,79,?,543284,4469,6,64,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,143,3,0,1,0,0
0,0,49,?,1241538,4193,0,25,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,40,0,3,1,1,0,0
0,?,134,3250,691504,4131,11,609,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20,0,5,1,1,0,0
0,?,75,1975,714223,5361,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0
0,0,11,?,229300,1028,11,64,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,13,0,?,0,1,0,0
0,?,560,595,664952,5805,11,2,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,1,1,0,0
0,0,12,?,1208537,4229,6,3,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,1,18,1,3,1,0,0
0,0,20,?,1764240,6068,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0
0,5,1957,301,128626,?,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,1,1,0,0
0,?,205,281,348294,?,11,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,3,1,0,0
0,?,43,?,1023882,4185,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,22,0,0,0
0,0,12,?,711416,3257,6,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,64,1,3,1,0,0
0,?,80,1572,371707,1337,11,30,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,4,1,1,0,0
0,1,61,?,866508,3987,11,71,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,1,1,0,0
0,0,8,?,849500,?,11,28,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20,43,0,0,1,0,0
0,?,345,609,45690,211,11,63,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29,25,5,3,1,0,0
0,0,45,?,973234,7579,11,12,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16,33,3,3,1,0,0
0,?,76,579,709256,2922,7,97,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,3,1,0,0
0,0,61,?,1060352,3965,11,45,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,92,4,1,1,0,0
0,0,53,?,320323,2246,6,7,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,5,3,1,0,0
0,0,62,?,448007,?,11,100,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,26,0,4,1,1,0,0
0,?,520,3147,142271,452,9,118,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,41,57,6,3,1,0,0
0,?,80,2554,302182,1978,11,11,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,100,5,3,1,0,0
0,0,32,452,423863,1462,11,49,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48,0,2,3,1,0,0
0,0,34,?,634459,5209,11,133,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,96,1,2,3,1,0,0
0,1,11826,562,459,1,11,14,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,7,10,1,0,0
0,0,81,?,486689,2005,1,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,1,3,1,1,0,0
0,?,1249,1427,222010,1083,11,37,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2,7,1,1,0,0
0,0,11,?,755275,3141,6,34,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,29,194,0,3,1,0,0
0,?,469,3481,273921,1144,11,155,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,13,5,1,1,0,0
0,0,15,388,941027,?,5,29,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,1,0,0
0,0,81,778,710858,?,11,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0
0,?,441,1769,425824,2837,3,44,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,6,7,1,1,0,0
0,0,65,?,648301,2409,11,71,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,60,2,3,1,0,0
0,0,71,?,1076512,4311,6,37,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6,6,1,4,3,1,0,0
0,0,31,1009,649935,1242,11,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,?,1,1,0,0
0,4,180,743,629888,6700,11,35,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,28,65,5,3,1,0,0
0,0,20,?,195226,811,6,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,18,2,6,1,0,0
0,?,566,775,1019014,4308,1,10,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,30,38,6,1,1,0,0
0,1,41,?,1676694,6336,5,110,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,5,19,3,4,1,1,0,0
0,?,115,585,825690,5565,11,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,5,1,1,0,1
0,0,92,1813,492627,2710,11,550,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49,76,2,3,1,1,0,0
0,1,55,?,644747,2596,11,16,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,28,41,5,22,1,0,1
0,1,96,953,136773,509,11,204,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,68,3,5,0,1,0,0
0,0,54,?,707282,2115,11,11,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,48,73,3,3,1,0,0
0,0,94,?,918317,6851,11,186,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,0,4,1,1,0,0
0,0,44,?,401711,?,11,79,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,1
0,?,249,743,278805,1037,3,126,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,5,3,1,0,0
0,1,410,437,446174,?,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,2,0,0,0
0,0,41,?,328547,1264,11,19,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59,32,5,3,1,0,0
0,?,446,1264,82419,295,11,100,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,41,51,5,8,1,0,0
0,0,69,?,726980,6276,6,16,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,45,3,6,1,1,0
0,0,11,6919,508350,4220,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
0,?,705,3840,972085,6059,7,100,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,6,3,1,0,0
0,?,627,602,387225,1561,11,2,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,144,71,6,3,1,0,0
0,0,53,?,495693,2953,11,50,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,4,1,1,0,0
1,?,86,883,87679,227,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0
0,0,54,2168,765928,6781,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,22,0,0,0
0,0,65,770,625446,?,1,11,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,5,1,1,0,0
0,0,23,156,805845,4905,11,72,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,38,0,2,3,1,0,0
0,?,306,627,628567,7453,5,505,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,31,15,21,6,1,1,0,0
0,1,810,656,24544,5116,11,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,1,1,0,0
0,0,15,?,949698,2624,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0
0,?,475,1076,150235,492,11,135,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,39,56,5,1,1,0,0
0,0,48,?,590489,2106,11,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0
0,0,2598,3826,368968,?,6,20,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,102,3,3,1,0,0
0,0,29,?,1119120,3634,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,2,3,1,0,0
0,0,3,?,847491,1645,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
0,0,42,?,743462,2352,11,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,13,0,3,1,0,0
0,0,26,?,1026415,3093,6,36,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,82,71,3,3,1,0,0
1,1,136,1067,764675,?,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0
0,1,293,546,176603,759,11,88,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25,3,6,3,1,0,0
0,0,142,1753,105320,432,11,48,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,22,91,5,3,1,0,0
0,1,40,?,393518,528,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0
0,1,100,1048,890093,?,11,40,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,0,4,3,1,0,0
0,0,38,?,502364,7043,3,14,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,1,0,0
0,0,20,2864,894596,?,11,97,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,29,4,3,1,1,0,0
0,?,149,181,1230121,10433,9,76,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,21,2,5,3,1,0,0
0,?,146,1340,195332,1603,11,135,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,66,1,4,1,1,0,0
0,?,39,?,739030,5251,11,94,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,9,3,1,1,0,0
0,0,81,1764,173999,705,6,30,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,12,25,202,2,3,0,0,0
0,?,327,415,412863,2875,11,151,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,1,5,1,1,0,1
0,0,229,626,314395,?,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0
0,?,159,1091,918439,5837,11,68,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2,5,17,1,0,0
0,0,233,1382,526752,3298,11,15,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,76,73,3,1,1,0,0
0,1,32,1919,353724,5691,11,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,4,22,1,0,0
0,1,186,675,409102,3654,11,385,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76,6,5,3,1,0,0
0,0,40,778,314770,710,11,14,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,3,22,1,0,0
0,1,162,913,794459,2944,7,88,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,5,0,1,0,0
0,0,50,?,855945,4236,11,9,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,635,3,0,1,0,0
0,?,91,1047,276362,852,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
0,?,138,3453,300371,2449,11,76,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,1,6,8,1,0,0
0,?,122,5979,708405,2850,11,47,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,7,4,22,1,0,0
0,0,56,4052,848906,4349,11,166,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,43,25,3,0,1,0,0
