"html5_tags";"cms";"has_analytics";"has_js_jquery";"html5";"server";"id";"cluster"
0.007598784194528876;"11";"1";"0";"1";"1";1292.0;"cluster_0"
0.0;"5";"1";"0";"0";"1";1293.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1294.0;"cluster_5"
0.0;"11";"0";"0";"0";"3";1295.0;"cluster_5"
0.0;"11";"0";"0";"1";"3";1296.0;"cluster_7"
0.001519756838905775;"11";"0";"1";"1";"1";1297.0;"cluster_7"
0.0;"3";"0";"1";"0";"1";1298.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1299.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1300.0;"cluster_5"
0.0;"3";"0";"1";"0";"1";1301.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1302.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1303.0;"cluster_5"
0.0;"11";"0";"1";"0";"3";1304.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1305.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1306.0;"cluster_5"
0.0182370820668693;"11";"1";"1";"1";"1";1307.0;"cluster_0"
0.0;"6";"0";"1";"0";"3";1308.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";1309.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1310.0;"cluster_2"
0.0;"2";"0";"0";"0";"1";1311.0;"cluster_5"
0.0121580547112462;"3";"1";"0";"1";"3";1312.0;"cluster_0"
0.0;"6";"1";"0";"0";"3";1313.0;"cluster_2"
0.0;"11";"1";"1";"0";"1";1314.0;"cluster_2"
0.0;"11";"0";"1";"0";"22";1315.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1316.0;"cluster_5"
0.0;"3";"1";"0";"0";"22";1317.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1318.0;"cluster_5"
0.0;"11";"0";"1";"0";"1";1319.0;"cluster_5"
0.0;"11";"0";"0";"0";"3";1320.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1321.0;"cluster_2"
0.0;"11";"1";"0";"0";"1";1322.0;"cluster_2"
0.028875379939209727;"5";"0";"1";"1";"1";1323.0;"cluster_7"
0.0;"11";"1";"1";"0";"3";1324.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1325.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";1326.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";1327.0;"cluster_2"
0.0;"11";"1";"0";"0";"1";1328.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1329.0;"cluster_5"
0.0;"6";"1";"1";"0";"3";1330.0;"cluster_2"
0.0;"11";"1";"1";"0";"0";1331.0;"cluster_2"
0.0;"6";"1";"0";"1";"22";1332.0;"cluster_0"
0.001519756838905775;"11";"1";"0";"1";"9";1333.0;"cluster_0"
0.0;"11";"1";"1";"0";"3";1334.0;"cluster_2"
0.0;"6";"1";"1";"1";"3";1335.0;"cluster_0"
0.0;"6";"1";"0";"1";"3";1336.0;"cluster_0"
0.004559270516717325;"3";"0";"0";"1";"3";1337.0;"cluster_7"
0.0;"11";"0";"0";"0";"22";1338.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1339.0;"cluster_5"
0.0;"11";"1";"0";"0";"0";1340.0;"cluster_2"
0.0;"11";"0";"1";"0";"3";1341.0;"cluster_5"
0.0;"9";"0";"1";"0";"3";1342.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1343.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1344.0;"cluster_5"
0.0;"11";"0";"1";"0";"3";1345.0;"cluster_5"
0.15501519756838905;"11";"0";"0";"1";"3";1346.0;"cluster_7"
0.0;"6";"1";"1";"0";"0";1347.0;"cluster_2"
0.001519756838905775;"0";"1";"0";"1";"1";1348.0;"cluster_0"
0.0;"11";"0";"1";"1";"1";1349.0;"cluster_7"
0.0;"11";"0";"0";"0";"22";1350.0;"cluster_5"
0.0;"11";"1";"1";"1";"0";1351.0;"cluster_0"
0.0;"11";"1";"1";"0";"1";1352.0;"cluster_2"
0.010638297872340425;"6";"1";"1";"1";"3";1353.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1354.0;"cluster_5"
0.001519756838905775;"11";"0";"0";"1";"1";1355.0;"cluster_7"
0.0;"11";"0";"0";"0";"3";1356.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1357.0;"cluster_5"
0.0;"6";"1";"1";"0";"3";1358.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1359.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1360.0;"cluster_2"
0.0;"11";"1";"1";"1";"0";1361.0;"cluster_0"
0.0;"11";"1";"1";"0";"3";1362.0;"cluster_2"
0.0;"11";"0";"1";"1";"3";1363.0;"cluster_7"
0.0;"7";"1";"0";"0";"3";1364.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1365.0;"cluster_5"
0.0;"6";"1";"0";"0";"3";1366.0;"cluster_2"
0.0;"11";"1";"0";"1";"1";1367.0;"cluster_0"
0.001519756838905775;"9";"1";"0";"1";"3";1368.0;"cluster_0"
0.0;"11";"0";"0";"1";"3";1369.0;"cluster_7"
0.0;"11";"1";"1";"0";"3";1370.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1371.0;"cluster_2"
0.0;"11";"0";"0";"0";"10";1372.0;"cluster_5"
0.022796352583586626;"1";"1";"0";"1";"1";1373.0;"cluster_0"
0.0;"11";"0";"0";"1";"1";1374.0;"cluster_7"
0.0060790273556231;"6";"1";"0";"1";"3";1375.0;"cluster_0"
0.0;"11";"1";"0";"0";"1";1376.0;"cluster_2"
0.0;"5";"0";"0";"0";"1";1377.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1378.0;"cluster_2"
0.001519756838905775;"3";"1";"0";"1";"1";1379.0;"cluster_0"
0.0;"11";"1";"1";"0";"3";1380.0;"cluster_2"
0.00911854103343465;"6";"1";"1";"1";"3";1381.0;"cluster_0"
0.0;"11";"0";"0";"0";"1";1382.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";1383.0;"cluster_2"
0.0;"6";"1";"1";"1";"6";1384.0;"cluster_0"
0.0;"1";"1";"1";"1";"1";1385.0;"cluster_0"
0.007598784194528876;"5";"1";"1";"1";"1";1386.0;"cluster_0"
0.0;"11";"0";"0";"0";"1";1387.0;"cluster_5"
0.07446808510638298;"11";"1";"0";"1";"1";1388.0;"cluster_0"
0.031914893617021274;"11";"0";"0";"1";"22";1389.0;"cluster_7"
0.0;"11";"1";"1";"1";"0";1390.0;"cluster_0"
0.0060790273556231;"11";"0";"0";"1";"3";1391.0;"cluster_7"
0.0;"11";"1";"0";"0";"1";1392.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1393.0;"cluster_2"
0.0;"3";"1";"0";"0";"3";1394.0;"cluster_2"
0.0;"11";"0";"0";"0";"2";1395.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";1396.0;"cluster_2"
0.0;"11";"1";"1";"0";"8";1397.0;"cluster_2"
0.0;"6";"1";"0";"0";"6";1398.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1399.0;"cluster_5"
0.0;"7";"0";"0";"0";"3";1400.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1401.0;"cluster_2"
0.0;"11";"1";"0";"1";"1";1402.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1403.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1404.0;"cluster_5"
0.0;"1";"1";"1";"0";"1";1405.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";1406.0;"cluster_2"
0.04711246200607903;"5";"0";"1";"1";"1";1407.0;"cluster_7"
0.0;"11";"0";"0";"0";"1";1408.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1409.0;"cluster_5"
0.0;"11";"1";"0";"1";"1";1410.0;"cluster_0"
0.0;"11";"1";"0";"0";"0";1411.0;"cluster_2"
0.0;"6";"1";"1";"0";"3";1412.0;"cluster_2"
0.0;"6";"0";"1";"0";"3";1413.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1414.0;"cluster_5"
0.001519756838905775;"11";"0";"0";"1";"3";1415.0;"cluster_7"
0.001519756838905775;"6";"1";"1";"1";"3";1416.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1417.0;"cluster_5"
0.0;"11";"0";"1";"0";"3";1418.0;"cluster_5"
0.0;"11";"1";"1";"1";"3";1419.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1420.0;"cluster_5"
0.0;"11";"0";"0";"0";"3";1421.0;"cluster_5"
0.0;"3";"1";"0";"0";"3";1422.0;"cluster_2"
0.0;"11";"0";"0";"1";"1";1423.0;"cluster_7"
0.05015197568389058;"9";"1";"0";"1";"3";1424.0;"cluster_0"
0.0;"11";"0";"1";"0";"1";1425.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1426.0;"cluster_2"
0.0182370820668693;"6";"1";"1";"1";"3";1427.0;"cluster_0"
0.007598784194528876;"11";"0";"0";"1";"1";1428.0;"cluster_7"
0.0;"11";"0";"0";"0";"22";1429.0;"cluster_5"
0.0;"11";"1";"0";"0";"17";1430.0;"cluster_2"
0.001519756838905775;"11";"1";"1";"1";"1";1431.0;"cluster_0"
0.0;"11";"1";"0";"0";"22";1432.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1433.0;"cluster_2"
0.0;"11";"1";"1";"0";"22";1434.0;"cluster_2"
0.0;"7";"1";"0";"0";"0";1435.0;"cluster_2"
0.0;"11";"1";"1";"0";"0";1436.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1437.0;"cluster_5"
0.007598784194528876;"11";"1";"0";"1";"8";1438.0;"cluster_0"
0.0;"11";"1";"1";"0";"22";1439.0;"cluster_2"
0.0;"11";"1";"1";"1";"0";1440.0;"cluster_0"
0.001519756838905775;"11";"1";"0";"1";"3";1441.0;"cluster_0"
0.0;"11";"0";"1";"0";"1";1442.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1443.0;"cluster_5"
0.06990881458966565;"6";"0";"0";"1";"3";1444.0;"cluster_7"
0.0;"11";"0";"0";"0";"13";1445.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1446.0;"cluster_2"
0.00303951367781155;"11";"1";"1";"1";"3";1447.0;"cluster_0"
0.0;"11";"1";"0";"0";"1";1448.0;"cluster_2"
0.0;"11";"0";"0";"0";"13";1449.0;"cluster_5"
0.0;"11";"0";"0";"0";"6";1450.0;"cluster_5"
0.004559270516717325;"5";"1";"0";"1";"1";1451.0;"cluster_0"
0.0;"11";"1";"1";"0";"6";1452.0;"cluster_2"
0.0182370820668693;"6";"1";"1";"1";"3";1453.0;"cluster_0"
0.0;"5";"1";"0";"0";"1";1454.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1455.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1456.0;"cluster_5"
0.0;"3";"1";"1";"0";"3";1457.0;"cluster_2"
0.0;"11";"1";"0";"0";"22";1458.0;"cluster_2"
0.0;"11";"1";"1";"1";"3";1459.0;"cluster_0"
0.0;"7";"1";"1";"0";"3";1460.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1461.0;"cluster_2"
0.0;"11";"1";"0";"0";"14";1462.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1463.0;"cluster_5"
0.0;"11";"1";"1";"1";"3";1464.0;"cluster_0"
0.0;"11";"0";"0";"0";"1";1465.0;"cluster_5"
0.0;"6";"1";"1";"0";"3";1466.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1467.0;"cluster_5"
0.0;"11";"0";"1";"0";"3";1468.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";1469.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1470.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1471.0;"cluster_2"
0.0;"6";"0";"0";"0";"3";1472.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";1473.0;"cluster_2"
0.0;"11";"1";"0";"0";"1";1474.0;"cluster_2"
0.0;"11";"0";"0";"1";"3";1475.0;"cluster_7"
0.0;"9";"1";"0";"0";"3";1476.0;"cluster_2"
0.0;"11";"1";"0";"0";"1";1477.0;"cluster_2"
0.0;"11";"1";"1";"0";"16";1478.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1479.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1480.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1481.0;"cluster_5"
0.0;"11";"0";"0";"0";"3";1482.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1483.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1484.0;"cluster_5"
0.0;"6";"1";"1";"1";"3";1485.0;"cluster_0"
0.0;"11";"0";"0";"0";"0";1486.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1487.0;"cluster_5"
0.0;"11";"0";"0";"0";"3";1488.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";1489.0;"cluster_2"
0.0;"6";"1";"1";"1";"3";1490.0;"cluster_0"
0.0;"11";"1";"1";"1";"1";1491.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1492.0;"cluster_5"
0.0;"11";"0";"1";"0";"3";1493.0;"cluster_5"
0.0;"11";"1";"1";"0";"0";1494.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1495.0;"cluster_5"
0.016717325227963525;"11";"1";"0";"1";"1";1496.0;"cluster_0"
0.0;"11";"0";"0";"0";"3";1497.0;"cluster_5"
0.0;"7";"1";"0";"0";"3";1498.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1499.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1500.0;"cluster_5"
0.0;"5";"1";"1";"0";"1";1501.0;"cluster_2"
0.0;"11";"1";"1";"0";"1";1502.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1503.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1504.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1505.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1506.0;"cluster_5"
0.0;"11";"0";"1";"0";"1";1507.0;"cluster_5"
0.0;"11";"0";"1";"0";"1";1508.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1509.0;"cluster_5"
0.0;"7";"1";"1";"0";"3";1510.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1511.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";1512.0;"cluster_2"
0.0;"11";"1";"1";"1";"3";1513.0;"cluster_0"
0.0;"11";"1";"1";"0";"15";1514.0;"cluster_2"
0.0;"11";"0";"1";"0";"3";1515.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";1516.0;"cluster_2"
0.0;"3";"0";"1";"0";"16";1517.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1518.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1519.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";1520.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1521.0;"cluster_5"
0.03343465045592705;"6";"0";"1";"1";"3";1522.0;"cluster_7"
0.0;"11";"1";"1";"0";"1";1523.0;"cluster_2"
0.0;"11";"1";"0";"0";"22";1524.0;"cluster_2"
0.0425531914893617;"9";"1";"0";"1";"3";1525.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1526.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";1527.0;"cluster_2"
0.0;"11";"1";"0";"0";"22";1528.0;"cluster_2"
0.0;"11";"1";"0";"1";"16";1529.0;"cluster_0"
0.0;"7";"1";"1";"0";"3";1530.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1531.0;"cluster_5"
0.0;"11";"1";"0";"0";"0";1532.0;"cluster_2"
0.0;"11";"0";"1";"0";"3";1533.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1534.0;"cluster_5"
0.0;"11";"1";"0";"1";"1";1535.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1536.0;"cluster_5"
0.02127659574468085;"6";"0";"1";"1";"3";1537.0;"cluster_7"
0.0;"5";"1";"0";"0";"1";1538.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1539.0;"cluster_2"
0.0;"6";"1";"1";"0";"3";1540.0;"cluster_2"
0.0;"11";"1";"0";"1";"3";1541.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1542.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1543.0;"cluster_5"
0.0;"6";"0";"0";"0";"3";1544.0;"cluster_5"
0.0;"11";"1";"0";"0";"22";1545.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1546.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1547.0;"cluster_5"
0.010638297872340425;"6";"1";"1";"1";"3";1548.0;"cluster_0"
0.0;"11";"1";"0";"1";"3";1549.0;"cluster_0"
0.0;"11";"0";"0";"0";"3";1550.0;"cluster_5"
0.0;"11";"1";"0";"1";"3";1551.0;"cluster_0"
0.0;"11";"1";"0";"0";"1";1552.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1553.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1554.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1555.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1556.0;"cluster_2"
0.0;"2";"1";"0";"0";"1";1557.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1558.0;"cluster_5"
0.0060790273556231;"9";"1";"1";"1";"3";1559.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1560.0;"cluster_5"
0.025835866261398176;"6";"1";"0";"1";"3";1561.0;"cluster_0"
0.001519756838905775;"11";"0";"1";"1";"1";1562.0;"cluster_7"
0.0;"11";"0";"0";"1";"0";1563.0;"cluster_7"
0.0;"11";"0";"0";"0";"1";1564.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1565.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1566.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1567.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1568.0;"cluster_5"
0.0;"9";"1";"0";"0";"0";1569.0;"cluster_2"
0.0;"6";"1";"0";"0";"3";1570.0;"cluster_2"
0.0;"11";"0";"1";"0";"3";1571.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1572.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1573.0;"cluster_2"
0.0;"11";"0";"1";"0";"0";1574.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";1575.0;"cluster_2"
0.0;"11";"1";"1";"0";"1";1576.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1577.0;"cluster_5"
0.007598784194528876;"3";"0";"0";"1";"2";1578.0;"cluster_7"
0.0;"11";"0";"0";"0";"22";1579.0;"cluster_5"
0.0;"11";"1";"0";"0";"0";1580.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1581.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1582.0;"cluster_5"
0.0;"9";"0";"0";"1";"3";1583.0;"cluster_7"
0.0;"11";"0";"0";"0";"3";1584.0;"cluster_5"
0.0;"3";"0";"0";"0";"3";1585.0;"cluster_5"
0.00303951367781155;"11";"1";"0";"1";"1";1586.0;"cluster_0"
0.0;"11";"0";"0";"1";"3";1587.0;"cluster_7"
0.0;"11";"1";"0";"0";"1";1588.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1589.0;"cluster_2"
0.0;"11";"1";"0";"0";"8";1590.0;"cluster_2"
0.0;"11";"1";"0";"0";"0";1591.0;"cluster_2"
0.0;"6";"0";"1";"0";"3";1592.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1593.0;"cluster_5"
0.0;"6";"1";"1";"0";"6";1594.0;"cluster_2"
0.001519756838905775;"11";"0";"0";"1";"1";1595.0;"cluster_7"
0.0;"11";"1";"0";"0";"3";1596.0;"cluster_2"
0.010638297872340425;"11";"1";"0";"1";"1";1597.0;"cluster_0"
0.0;"5";"1";"0";"0";"1";1598.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1599.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1600.0;"cluster_2"
0.0;"11";"0";"1";"0";"1";1601.0;"cluster_5"
0.0;"11";"1";"0";"0";"22";1602.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1603.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1604.0;"cluster_5"
0.0;"5";"1";"0";"0";"1";1605.0;"cluster_2"
0.0060790273556231;"11";"1";"1";"1";"1";1606.0;"cluster_0"
0.0;"11";"1";"1";"0";"3";1607.0;"cluster_2"
0.0;"5";"1";"0";"0";"1";1608.0;"cluster_2"
0.004559270516717325;"11";"1";"0";"1";"1";1609.0;"cluster_0"
0.0;"11";"0";"0";"1";"3";1610.0;"cluster_7"
0.0;"6";"0";"0";"1";"6";1611.0;"cluster_7"
0.05927051671732523;"11";"0";"0";"1";"7";1612.0;"cluster_7"
0.0060790273556231;"6";"1";"0";"1";"0";1613.0;"cluster_0"
0.0;"11";"1";"1";"0";"1";1614.0;"cluster_2"
0.0;"11";"1";"0";"1";"22";1615.0;"cluster_0"
0.0;"11";"0";"0";"0";"17";1616.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1617.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";1618.0;"cluster_2"
0.0;"6";"0";"0";"1";"3";1619.0;"cluster_7"
0.00303951367781155;"6";"1";"0";"1";"0";1620.0;"cluster_0"
0.0;"11";"1";"1";"0";"1";1621.0;"cluster_2"
0.0;"11";"1";"1";"1";"1";1622.0;"cluster_0"
0.0;"11";"1";"1";"0";"1";1623.0;"cluster_2"
0.0;"11";"0";"1";"0";"3";1624.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1625.0;"cluster_5"
0.0;"11";"0";"0";"0";"1";1626.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1627.0;"cluster_2"
0.015197568389057751;"11";"0";"1";"1";"3";1628.0;"cluster_7"
0.0;"11";"0";"0";"0";"22";1629.0;"cluster_5"
0.004559270516717325;"6";"0";"1";"1";"3";1630.0;"cluster_7"
0.0;"11";"0";"0";"0";"22";1631.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1632.0;"cluster_5"
0.0;"3";"1";"0";"0";"1";1633.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1634.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1635.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";1636.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1637.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";1638.0;"cluster_2"
0.0;"1";"1";"0";"0";"1";1639.0;"cluster_2"
0.0;"3";"1";"0";"0";"3";1640.0;"cluster_2"
0.0;"6";"0";"1";"0";"3";1641.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1642.0;"cluster_5"
0.0;"6";"1";"0";"0";"3";1643.0;"cluster_2"
0.0;"3";"1";"0";"0";"3";1644.0;"cluster_2"
0.0182370820668693;"11";"1";"0";"1";"1";1645.0;"cluster_0"
0.0;"11";"0";"0";"0";"1";1646.0;"cluster_5"
0.0;"5";"0";"1";"0";"1";1647.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1648.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";1649.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1650.0;"cluster_5"
0.0;"11";"0";"1";"0";"1";1651.0;"cluster_5"
0.0;"11";"1";"0";"0";"22";1652.0;"cluster_2"
0.0;"6";"1";"0";"0";"3";1653.0;"cluster_2"
0.0;"1";"1";"1";"1";"1";1654.0;"cluster_0"
0.001519756838905775;"6";"0";"1";"1";"3";1655.0;"cluster_7"
0.0;"11";"0";"0";"0";"3";1656.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1657.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1658.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1659.0;"cluster_2"
0.0;"6";"0";"0";"1";"2";1660.0;"cluster_7"
0.001519756838905775;"11";"0";"1";"1";"3";1661.0;"cluster_7"
0.0;"11";"0";"1";"0";"22";1662.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1663.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1664.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1665.0;"cluster_2"
0.004559270516717325;"11";"1";"0";"1";"1";1666.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1667.0;"cluster_5"
0.00303951367781155;"11";"1";"1";"1";"1";1668.0;"cluster_0"
0.0;"11";"1";"0";"0";"1";1669.0;"cluster_2"
0.0;"3";"1";"0";"0";"1";1670.0;"cluster_2"
0.0;"9";"1";"1";"0";"0";1671.0;"cluster_2"
0.0;"11";"1";"0";"0";"22";1672.0;"cluster_2"
0.0;"7";"1";"0";"0";"3";1673.0;"cluster_2"
0.0;"6";"1";"1";"0";"3";1674.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1675.0;"cluster_5"
0.0;"11";"0";"0";"0";"3";1676.0;"cluster_5"
0.0;"5";"1";"1";"1";"1";1677.0;"cluster_0"
0.02127659574468085;"11";"1";"1";"1";"22";1678.0;"cluster_0"
0.0;"6";"0";"0";"1";"3";1679.0;"cluster_7"
0.0;"6";"1";"1";"0";"3";1680.0;"cluster_2"
0.0;"2";"1";"0";"0";"1";1681.0;"cluster_2"
0.037993920972644375;"11";"0";"0";"1";"3";1682.0;"cluster_7"
0.00303951367781155;"3";"0";"0";"1";"3";1683.0;"cluster_7"
0.0;"11";"0";"1";"0";"3";1684.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1685.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1686.0;"cluster_5"
0.0;"11";"0";"1";"1";"22";1687.0;"cluster_7"
0.0;"11";"1";"1";"0";"3";1688.0;"cluster_2"
0.20364741641337386;"11";"1";"0";"1";"3";1689.0;"cluster_0"
0.004559270516717325;"6";"1";"1";"1";"3";1690.0;"cluster_0"
0.0;"6";"1";"1";"0";"3";1691.0;"cluster_2"
0.0182370820668693;"11";"1";"1";"1";"3";1692.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1693.0;"cluster_5"
0.0;"11";"0";"0";"1";"3";1694.0;"cluster_7"
0.0;"11";"1";"1";"0";"1";1695.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1696.0;"cluster_5"
0.0;"6";"1";"1";"0";"3";1697.0;"cluster_2"
0.0;"11";"1";"1";"1";"3";1698.0;"cluster_0"
0.0;"11";"1";"0";"0";"3";1699.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1700.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1701.0;"cluster_2"
0.0;"11";"0";"1";"0";"0";1702.0;"cluster_5"
0.0;"7";"1";"1";"0";"3";1703.0;"cluster_2"
0.0;"6";"1";"1";"0";"3";1704.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";1705.0;"cluster_2"
0.0;"6";"1";"1";"0";"3";1706.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1707.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";1708.0;"cluster_2"
0.0;"11";"1";"1";"1";"0";1709.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1710.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1711.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1712.0;"cluster_5"
0.0;"11";"0";"0";"0";"1";1713.0;"cluster_5"
0.0;"5";"0";"1";"0";"1";1714.0;"cluster_5"
0.013677811550151976;"11";"1";"0";"1";"1";1715.0;"cluster_0"
0.0;"11";"1";"0";"0";"1";1716.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1717.0;"cluster_5"
