@relation data-weka.filters.unsupervised.attribute.RemoveType-Tstring-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.RemoveUseless-M95.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute alexa_has_adult_content {0,1}
@attribute alexa_links_in numeric
@attribute alexa_load_time numeric
@attribute alexa_rank numeric
@attribute alexa_rank_dk numeric
@attribute external_links_count numeric
@attribute facebook_share {0,1}
@attribute has_analytics {0,1}
@attribute has_content_business {0,1}
@attribute has_content_film {0,1}
@attribute has_content_food {0,1}
@attribute has_content_games {0,1}
@attribute has_content_health {0,1}
@attribute has_content_music {0,1}
@attribute has_content_news {0,1}
@attribute has_content_shop {0,1}
@attribute has_content_sport {0,1}
@attribute has_content_technology {0,1}
@attribute has_content_transport {0,1}
@attribute has_content_xxx {0,1}
@attribute has_description {0,1}
@attribute has_js_backbone {0,1}
@attribute has_js_dojo {0,1}
@attribute has_js_jquery {0,1}
@attribute has_js_modernizr {0,1}
@attribute has_js_mootools {0,1}
@attribute has_js_prototype {0,1}
@attribute has_keywords {0,1}
@attribute html5 {0,1}
@attribute html5_tags numeric
@attribute img_count numeric
@attribute internal_links_count numeric
@attribute page_rank numeric
@attribute title_tag {0,1}
@attribute twitter_share {0,1}
@attribute xhtml {0,1}

@data
0,0.004512,?,0.400225,0.325825,0.043022,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.014634,0,?,1,0,0
0,0.014538,0.242835,0.26538,0.358672,0.032529,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.099187,0.244838,0.5,1,0,0
0,0.013178,0.043651,0.4079,0.256292,0.093389,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.045528,0.001967,0.625,1,0,0
0,0.0053,0.045538,0.256986,0.341097,0.117524,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0.036474,0.060163,0.000983,0.25,1,0,0
0,0.004225,0.016267,0.093875,0.081222,0.011542,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.00304,0,0,0.5,1,0,0
0,0.005013,?,0.682211,0.556352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.003939,0.057981,0.108593,0.138555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00666,0.178021,0.247417,0.258425,0.012592,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.061789,0.259587,0.375,1,0,0
0,0.001218,?,0.334154,0.237096,0.047219,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.052033,0.003933,0.375,1,0,0
0,0.005729,0.106272,0.060318,0.074567,0.047219,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.037398,0.011799,0.25,1,0,0
0,0.002149,?,0.616492,0.422063,0.10808,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0.066667,0.001967,0.125,1,0,0
0,0.006231,0.109995,0.326791,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0
0,0.002292,0.138552,0.090304,0.118676,0.004197,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.037398,0.113078,0.125,1,0,0
0,0.021629,0.068434,0.371477,?,0.052466,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00152,0.068293,0.000983,0.5,1,0,0
0,0.003008,?,0.458057,0.417029,0.094439,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0.009833,0.5,1,0,0
0,0.005371,0.027027,0.115352,0.07815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.011817,0.071188,0.03936,0.031994,0.050367,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.071545,0,0.5,1,0,0
0,0.021271,0.241815,0.189623,0.238205,0.843652,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.35122,0.001967,0.875,1,0,0
0,0.012605,0.039572,0.19237,0.128487,0.097587,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.234146,0,0.75,1,0,0
0,0.007448,?,0.497771,0.310212,0.011542,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00813,0.000983,0.875,1,0,0
0,0.028576,0.057675,0.245755,0.40773,0.452256,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.019512,0.015733,0.75,1,0,0
0,0.008308,?,0.247264,0.259364,0.365163,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.074797,0,0.625,1,0,0
0,0.002721,0.03539,0.31543,0.568126,0.020986,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035772,0.000983,0.5,1,0,0
1,0.02392,0.24411,0.059259,0.380855,0.059811,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.009756,0,0.375,1,0,0
0,0.001218,?,0.160722,0.131303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
0,0.014753,0.100765,0.178426,0.278048,0.216159,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0.042276,0.069813,0.625,1,0,0
0,0.001934,?,0.307983,0.19384,0.005247,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.035772,0.007866,0.5,1,0,0
0,0.009024,0.089393,0.151321,0.139408,0.129066,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0.007599,0.030894,0.000983,0.625,1,0,0
0,0.005085,?,0.275998,0.453374,0.023085,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.04878,0.117994,0.5,1,0,0
0,0.007233,0.090464,0.056125,0.054432,0.001049,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.019512,0.148476,0.5,1,0,0
0,0.001361,0.029883,0.156427,?,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,1,0,1
0,0.001361,0.047068,0.119715,0.122345,0.020986,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.011382,0,0.5,1,0,0
0,0.015326,0.0769,0.222127,0.211842,0.055614,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.013008,0.006883,0.5,1,0,0
0,0.01418,0.063233,0.075298,0.084976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.003008,0.346609,0.388854,?,0.240294,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.642276,0.943953,0,0,0,0
0,0.000501,?,0.744921,0.338111,0.019937,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0.004559,0.035772,0.058997,0.125,1,0,0
0,0.001647,0.047323,0.22484,0.293234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.093318,0.075676,0.050318,0.035065,0.062959,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0.006079,0.014634,0.020649,0.75,1,0,0
0,0.035809,0.126211,0.059299,0.054773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000286,?,0.583647,0.631004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.006947,0.051198,0.15957,0.145807,0.054565,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.034146,0.001967,0.375,1,0,0
0,0.003509,0.108261,0.322151,0.760515,0.008395,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.033435,0.053659,0.103245,0.25,1,0,0
0,0.020411,0.214737,0.109292,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.000573,0.120398,0.343068,0.309445,0.001049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0.008379,0.040337,0.115395,0.144527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0
0,0.000215,?,0.405452,0.255183,0.003148,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.003252,0.088496,0,1,0,0
0,0.016257,0.089444,0.034808,0.013224,0.129066,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.004878,0.000983,0.625,1,0,0
0,0.004297,?,0.122522,0.100077,0.240294,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.107317,0.058997,0.75,1,0,0
0,0.002865,?,0.305963,0.391178,0.005247,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006504,0.009833,0.375,1,0,0
0,0.012891,0.06614,0.248696,0.200836,0.008395,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.019512,0.043265,0.625,1,0,1
0,0.003294,?,0.250161,0.39971,0.025184,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.011382,0.000983,0.5,1,0,0
0,0.003294,0.229679,0.212301,0.302022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
0,0.035021,0.054411,0.309207,0.508318,0.049318,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0.024316,0.045528,0.009833,0.75,1,0,0
0,0.016902,?,0.443414,?,0.047219,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.022764,0,0.5,1,0,0
0,0.009382,0.07231,0.43534,0.278219,0.074502,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0.007599,0.091057,0.143559,0.75,1,0,0
0,0.028146,0.045079,0.025835,0.030117,0.026233,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00813,0.013766,0.75,1,0,0
0,0.001647,0.032585,0.241083,0.198021,0.006296,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.014634,0.003933,0.375,1,0,0
0,0.000573,0.184855,0.217226,0.234451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0
0,0.002077,?,0.409315,0.49535,0.005247,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.027642,0.060964,0.125,1,0,0
0,0.02392,0.023967,0.09776,0.106476,0.044071,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.006079,0.045528,0.021632,0.75,1,0,0
0,0.003509,?,0.127244,0.0982,0.002099,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0.039024,0.047198,0.375,1,0,0
0,0.00709,0.051198,0.155339,0.184455,0.043022,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0.069919,0.484759,0.5,1,0,0
0,0.010958,0.305711,?,?,0.006296,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0.019512,0.20354,0.25,1,0,0
0,0.032085,?,0.109016,?,0.004197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.045528,0.054081,0,1,0,0
0,0.105421,0.06767,0.052319,0.09146,0.043022,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.027642,0.001967,0.875,1,0,0
0,0.019623,0.112596,0.09211,?,0.179433,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.001626,0.007866,0.625,1,0,0
0,0.000931,0.03488,0.286592,0.188465,0.043022,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00813,0.000983,0.25,1,0,1
0,0.000143,?,0.457082,0.173193,0.008395,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.009756,0.019666,?,1,0,0
0,0.008236,0.041458,0.365268,0.416944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.000645,?,0.401747,0.527941,0.018888,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0.053659,0.07473,0,1,0,0
0,0.028217,?,0.119958,0.167392,0.053515,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006079,0.068293,0.000983,0.625,1,0,0
0,0.008236,0.032585,0.105598,0.446549,0.020986,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.022764,0.05703,0.625,1,0,0
0,0.00043,?,0.344221,0.119444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0
0,0.000645,?,0.550261,0.418906,0.03148,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.001626,0.000983,0.125,1,0,0
0,0.002865,0.056604,0.42032,0.171914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.006947,0.070117,0.173715,0.331286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.009883,0.053136,0.299847,0.177545,0.116474,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.074797,0.000983,0.375,1,0,0
0,0.003223,0.04207,0.19074,0.244177,0.084995,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0.004559,0.042276,0.018682,0.625,1,1,0
0,0.000501,?,0.766571,0.617951,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,1,0,0
0,0.002435,0.047782,0.5574,0.271905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0
0,0.00222,?,0.294883,0.337002,0.180483,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0.025836,0.060163,0.001967,0.375,1,0,0
0,0.08322,?,0.231354,0.300828,0.016789,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.030894,0,0.75,1,0,0
0,0.026284,0.112902,0.053006,0.040867,0.133263,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0.021277,0.053659,0.000983,0.75,1,0,0
0,0.002363,0.116726,0.491146,0.244433,0.001049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00152,0.006504,0,0.375,1,0,0
0,0.003008,0.194544,0.109884,0.137872,0.104932,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.026016,0,0.375,1,0,0
0,0.001146,0.406221,0.35708,0.157666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.020196,0.156706,0.087338,0.078833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.005586,0.045436,0.129414,0.197594,0.12277,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.099187,0.001967,0.5,1,0,1
0,0.002149,?,0.340782,0.230356,0.038825,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0.063415,0.135693,0.25,1,0,0
0,0.008236,0.000969,0.158855,0.330262,0.075551,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.027642,0.001967,0.75,1,0,0
0,0.009167,0.026262,0.161206,0.142053,0.008395,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0.015198,0.003252,0.000983,0.5,1,0,0
0,0.005801,0.160683,0.233859,0.417712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.007377,0.055482,0.082284,0.079857,0.140609,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.058537,0.0059,0.375,1,0,0
0,0.001003,0.105354,0.147792,0.146404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.007878,0.195054,0.313097,0.360891,0.051417,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0.00304,0.107317,0.013766,0.5,1,0,0
0,0.049774,0.045079,0.122817,0.234707,0.053515,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.030894,0.023599,0.875,1,0,0
0,0.005801,0.086843,0.259358,0.272246,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00813,0.003933,0.375,0,0,0
0,0.031583,0.059459,0.188252,0.206382,0.075551,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.034146,0.004916,0.75,1,0,0
0,0.01153,0.032279,0.103854,0.083525,0.047219,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.06383,0.04065,0.00295,0.625,1,0,0
0,0.000501,?,0.46168,0.39169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0
0,0.005586,0.028404,0.274442,0.129596,0.052466,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0.00152,0.02439,0,0.625,1,0,0
0,0.00487,?,0.264897,0.151864,0.211962,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.053659,0.042281,0.5,1,0,0
0,0.000716,?,0.554769,0.357563,0.012592,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.037398,0.082596,0.25,1,0,0
0,0.009955,?,0.244862,0.310639,0.155299,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.060163,0.001967,0.75,1,0,0
0,0.005443,?,0.213216,0.195546,0.117524,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0.00304,0.039024,0.00295,0.625,1,0,0
0,0.004798,0.156043,0.108424,0.382561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.002578,?,0.296745,0.1871,0.065058,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.001626,0.009833,0.625,1,0,0
0,0.076201,0.050739,0.009394,0.005119,0.095488,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.02439,0.016716,0.75,1,0,0
0,0.001003,0.004844,0.099281,0.152461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
0,0.010958,?,0.240654,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.004154,?,0.255254,0.373006,0.109129,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.034146,0.00885,0.625,1,0,0
0,0.008881,?,0.430242,0.393738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.001719,?,0.33305,0.496971,0.010493,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.021138,0.021632,0.5,1,0,0
0,0.003294,?,0.159115,0.187612,0.043022,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.039024,0.054081,0.25,1,0,0
0,0.054788,0.052779,0.109232,?,0.055614,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.03252,0.000983,0.625,1,0,0
0,0.011172,0.078786,0.111856,0.162785,0.233998,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.022764,0,0.5,1,0,0
0,0.004082,0.038246,0.26155,0.20715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0
0,0.005729,0.028557,0.265224,0.565225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000716,?,0.228639,0.163467,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001626,0,0,1,0,0
0,0.002936,0.122743,0.083796,?,0.069255,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0.00152,0.047154,0.003933,0.375,1,0,0
0,0.000716,?,0.887898,0.515741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0
0,0.001289,0.041866,0.119474,0.061343,0.124869,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.013678,0.156098,0,0.625,1,0,0
0,0.006446,?,0.459533,0.531866,0.018888,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011382,0,0.625,0,0,0
0,0.001432,0.013717,0.203029,0.24776,0.011542,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.014634,0,0.375,1,0,1
0,0.00043,0.023355,0.320776,0.385718,0.005247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006504,0,0.625,1,0,0
0,0.014897,0.077358,0.237833,0.276342,0.133263,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.001626,0,0.75,1,0,0
0,0.006302,?,0.194423,0.238887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0
0,0.006231,0.057165,0.1271,0.140005,0.088143,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.014634,0,0.75,1,0,0
0,0.009812,0.034727,0.206114,0.19256,0.137461,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.009756,0,0.625,1,0,0
0,0.006088,?,0.654914,0.334698,0.383001,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.009756,0.00295,0.625,1,0,0
0,0.001361,?,0.505573,0.46438,0.04617,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042276,0,0.5,1,0,0
0,0.021199,0.10357,0.04158,0.030799,0.145855,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.21626,0.352016,0.625,1,0,0
0,0.000501,?,0.470097,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0.002507,?,0.403653,0.207235,0.078699,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.00152,0.029268,0.016716,0.375,1,0,0
0,0.001003,?,0.158502,0.174729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0
0,0.007806,0.07639,0.186037,0.298353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.001361,0.083784,0.290355,?,0.104932,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.007599,0.160976,0.001967,0.5,1,0,0
0,0.023204,0.128353,0.108897,0.106646,0.034627,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.011382,0.024582,0.875,1,0,0
0,0,?,0.611035,0.403976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.003867,0.168944,0.368551,0.902312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0
0,0.002721,?,0.395591,0.324802,0.008395,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.027642,0.235005,0.25,1,0,0
0,0.001003,0.25334,0.52104,?,0.043022,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.017886,0,0.125,1,0,0
0,0.004369,?,0.16368,0.190854,0.004197,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.01626,0.021632,0.25,1,0,0
0,0.002149,?,0.169273,0.569064,0.004197,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.029268,0.13471,0.125,1,0,0
0,0.002005,0.074248,0.196605,0.14811,0.027282,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.009756,0.00295,0.5,1,0,0
0,0.010671,0.061856,0.098455,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
